QUERY: 	new coronavirus cases
10	828	@realDonaldTrump Almost 284K deaths due to Covid-19! Do you even care? If so, tell Americans to wear masks &amp; social distance which can prevent many more deaths before you leave office! Go out on a high note! #COVID19 #COVID #CovidRelief #WearAMask #SocialDistance	MajSchroeder	Mon Dec 07 12:57:21 +0000 2020	https://twitter.com/twitter/statuses/1335931401259151362	0	0	[{'text': 'COVID19', 'indices': [212, 220]}, {'text': 'COVID', 'indices': [221, 227]}, {'text': 'CovidRelief', 'indices': [228, 240]}, {'text': 'WearAMask', 'indices': [241, 251]}, {'text': 'SocialDistance', 'indices': [252, 267]}]	1
11	8652	"NYT COVID Data Tracker - Mon., 12.07.2020 | NYT reported 282,300 TOTAL COVID-19 DEATHS | UNITED STATES ESTIMATED DEATHS by RACE: White; 50,411, Hispanic; 55,452, Indigenous; 70,575, Black; 105,863.
#WearAMask #WearADamnMask 
#Genocide #COVID19(✔️)

[https://t.co/WcZ2SyqroX]"	rattler1978	Mon Dec 07 14:46:11 +0000 2020	https://twitter.com/twitter/statuses/1335958790420770816	0	0	[{'text': 'WearAMask', 'indices': [198, 208]}, {'text': 'WearADamnMask', 'indices': [209, 223]}, {'text': 'Genocide', 'indices': [225, 234]}, {'text': 'COVID19', 'indices': [235, 243]}]	1
12	4417	WHY are we giving airtime to bogus claims about the election and not 10,000 #Coronavirus deaths in 1 week? To keep #MAGA brainwashed? #Trump killed 280,000 already COVID Live Updates: U.S. surpasses 280,000 deaths, 10,000  reported since Dec. 1 https://t.co/gmilGWJi94 via @ABC7NY	JustmeAnybody	Mon Dec 07 13:54:21 +0000 2020	https://twitter.com/twitter/statuses/1335945748672897025	0	0	[{'text': 'Coronavirus', 'indices': [76, 88]}, {'text': 'MAGA', 'indices': [115, 120]}, {'text': 'Trump', 'indices': [134, 140]}]	1
13	11254	"@101_derek @HaveWeAllGoneM1 @TrueNorthCentre Back when Trudeau could have done something. Instead he has all these Covid deaths. for which he bears full responsibility. 

https://t.co/5UzTeGXyMf"	ClimateMalware	Mon Dec 07 15:14:11 +0000 2020	https://twitter.com/twitter/statuses/1335965836536913921	0	0	[]	1
14	30	@FrankyP46290258 @FatEmperor @notyetagm @steelshark66 @Bloodbank991 @BattersWilliam slightly different 60000 died of flu even with a vaccine, now thousands of the 60000 have died WITH covid not because of covid, so covid deaths more like 30k yet 615,000 die in #UK #Wales #England #Scotland every year now even more will die from non #covid illnesses #lockdown	tywynbcfc	Mon Dec 07 12:38:16 +0000 2020	https://twitter.com/twitter/statuses/1335926602346229761	0	0	[{'text': 'UK', 'indices': [261, 264]}, {'text': 'Wales', 'indices': [265, 271]}, {'text': 'England', 'indices': [272, 280]}, {'text': 'Scotland', 'indices': [281, 290]}, {'text': 'covid', 'indices': [334, 340]}, {'text': 'lockdown', 'indices': [351, 360]}]	1
15	13403	Daily US Covid Deaths by County For OR   12-4-20:  Our Covid visualizations provide accurate insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/2VeHWOAIlb	njoyflyfishing	Mon Dec 07 15:40:33 +0000 2020	https://twitter.com/twitter/statuses/1335972475457302531	0	0	[{'text': 'covidvislualizations', 'indices': [158, 179]}, {'text': 'coviddata', 'indices': [180, 190]}, {'text': 'smcanalytics', 'indices': [191, 204]}, {'text': 'covid19', 'indices': [205, 213]}, {'text': 'coronavirus', 'indices': [214, 226]}, {'text': 'covid_19', 'indices': [227, 236]}]	1
16	13285	Daily US Covid Deaths by County For OR   12-4-20:  Our Covid visualizations provide accurate insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/TadA1tiM1j	njoyflyfishing	Mon Dec 07 15:38:56 +0000 2020	https://twitter.com/twitter/statuses/1335972066697179136	0	0	[{'text': 'covidvislualizations', 'indices': [158, 179]}, {'text': 'coviddata', 'indices': [180, 190]}, {'text': 'smcanalytics', 'indices': [191, 204]}, {'text': 'covid19', 'indices': [205, 213]}, {'text': 'coronavirus', 'indices': [214, 226]}, {'text': 'covid_19', 'indices': [227, 236]}]	1
17	7601	Daily US Covid Deaths by County For MA   12-4-20:  Our Covid visualizations provide accurate insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/jP9wyGr3iu	njoyflyfishing	Mon Dec 07 14:36:02 +0000 2020	https://twitter.com/twitter/statuses/1335956236462780416	0	0	[{'text': 'covidvislualizations', 'indices': [158, 179]}, {'text': 'coviddata', 'indices': [180, 190]}, {'text': 'smcanalytics', 'indices': [191, 204]}, {'text': 'covid19', 'indices': [205, 213]}, {'text': 'coronavirus', 'indices': [214, 226]}, {'text': 'covid_19', 'indices': [227, 236]}]	1
18	7429	Daily US Covid Deaths by County For MA   12-4-20:  Our Covid visualizations provide accurate insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/RiI1Ho4R2B	njoyflyfishing	Mon Dec 07 14:34:01 +0000 2020	https://twitter.com/twitter/statuses/1335955729874751488	0	0	[{'text': 'covidvislualizations', 'indices': [158, 179]}, {'text': 'coviddata', 'indices': [180, 190]}, {'text': 'smcanalytics', 'indices': [191, 204]}, {'text': 'covid19', 'indices': [205, 213]}, {'text': 'coronavirus', 'indices': [214, 226]}, {'text': 'covid_19', 'indices': [227, 236]}]	1
19	6868	Daily US Covid Deaths by County For ME   12-4-20:  Our Covid visualizations provide accurate insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/tWxGQidnub	njoyflyfishing	Mon Dec 07 14:27:54 +0000 2020	https://twitter.com/twitter/statuses/1335954188430319618	0	0	[{'text': 'covidvislualizations', 'indices': [158, 179]}, {'text': 'coviddata', 'indices': [180, 190]}, {'text': 'smcanalytics', 'indices': [191, 204]}, {'text': 'covid19', 'indices': [205, 213]}, {'text': 'coronavirus', 'indices': [214, 226]}, {'text': 'covid_19', 'indices': [227, 236]}]	1
20	6705	Daily US Covid Deaths by County For ME   12-4-20:  Our Covid visualizations provide accurate insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/lsKhHreMy4	njoyflyfishing	Mon Dec 07 14:25:56 +0000 2020	https://twitter.com/twitter/statuses/1335953695381417984	0	0	[{'text': 'covidvislualizations', 'indices': [158, 179]}, {'text': 'coviddata', 'indices': [180, 190]}, {'text': 'smcanalytics', 'indices': [191, 204]}, {'text': 'covid19', 'indices': [205, 213]}, {'text': 'coronavirus', 'indices': [214, 226]}, {'text': 'covid_19', 'indices': [227, 236]}]	1
QUERY: 	stayhome in christmas
Ranking	Tweet	Text	Username	Date	URL	Retweets	Likes	Hashtags	Cluster
 
1	9572	"@poozwah Regrettably, this will probably turn out to be true. They talk about the left trying to ""cancel Christmas"". The real Christmas thieves are those that refuse to #WearAMask, endangering themselves and others in the process. They are why we have to #StayHome."	Dadilicious2	Mon Dec 07 14:55:38 +0000 2020	https://twitter.com/twitter/statuses/1335961170717470724	0	1	[{'text': 'WearAMask', 'indices': [169, 179]}, {'text': 'StayHome', 'indices': [255, 264]}]	1
2	7888	"@AZDogMom1 It's going to be a grim December in ""Arizona's Christmas City"". 
#StayHome 
#MaskUpAZ"	luxtempo	Mon Dec 07 14:38:59 +0000 2020	https://twitter.com/twitter/statuses/1335956978800050183	0	1	[{'text': 'StayHome', 'indices': [76, 85]}, {'text': 'MaskUpAZ', 'indices': [87, 96]}]	1
3	14873	"I Saw Three Ships

#musisi #musisimalang #dirumahaja #christmas #musician #stayhome @ Nugroho https://t.co/scoByXQCoe"	NugNux	Mon Dec 07 16:00:15 +0000 2020	https://twitter.com/twitter/statuses/1335977430536712192	0	0	[{'text': 'musisi', 'indices': [19, 26]}, {'text': 'musisimalang', 'indices': [27, 40]}, {'text': 'dirumahaja', 'indices': [41, 52]}, {'text': 'christmas', 'indices': [53, 63]}, {'text': 'musician', 'indices': [64, 73]}, {'text': 'stayhome', 'indices': [74, 83]}]	1
4	14511	#MarkedByCOVID Christmas it going to be a rough holiday for so many of us. Please #StayHome #COVIDisNotAGame https://t.co/coDJvDkKXu	readingswan	Mon Dec 07 15:55:31 +0000 2020	https://twitter.com/twitter/statuses/1335976238884794368	3	26	[{'text': 'MarkedByCOVID', 'indices': [0, 14]}, {'text': 'StayHome', 'indices': [82, 91]}, {'text': 'COVIDisNotAGame', 'indices': [92, 108]}]	1
5	6627	A teddy worthy of the spotlight! https://t.co/sln1TSEyQt #NaughtyandNiceLingerie #FreeShipping #LocalPickup #ShopSmall #ShopFromHome #StayHome #StaySafe #Christmas	naughtyandnice	Mon Dec 07 14:25:06 +0000 2020	https://twitter.com/twitter/statuses/1335953484395458560	0	0	[{'text': 'NaughtyandNiceLingerie', 'indices': [57, 80]}, {'text': 'FreeShipping', 'indices': [81, 94]}, {'text': 'LocalPickup', 'indices': [95, 107]}, {'text': 'ShopSmall', 'indices': [108, 118]}, {'text': 'ShopFromHome', 'indices': [119, 132]}, {'text': 'StayHome', 'indices': [133, 142]}, {'text': 'StaySafe', 'indices': [143, 152]}, {'text': 'Christmas', 'indices': [153, 163]}]	1
6	8025	@Bsand19781 Selfish people are why we have to #StayHome for Christmas. If people would just suck it up and do as they should, we'd start turning this around.	Dadilicious2	Mon Dec 07 14:40:09 +0000 2020	https://twitter.com/twitter/statuses/1335957271642161153	0	1	[{'text': 'StayHome', 'indices': [46, 55]}]	1
7	13660	All I want for Christmas is a vaccine dude! I just want people to go back to normal. Everyone has been EXTRA dickish lately. 😂😂😂 #stayhigh fam. #stayhome	skioko_hoops	Mon Dec 07 15:44:09 +0000 2020	https://twitter.com/twitter/statuses/1335973381527773187	0	0	[{'text': 'stayhigh', 'indices': [129, 138]}, {'text': 'stayhome', 'indices': [144, 153]}]	1
8	2986	Happy Monday everyone! Have a lovely day! 😃🐾 #mondaythoughts #mondaymorning #advent #door7 #dogfashion #princessandthepug #robin #Christmas #lockdownuk #stayhome #staysafe #dogsoftwitter #dogsofinstagram https://t.co/0ByERGIs54	hollyrustipug14	Mon Dec 07 13:32:52 +0000 2020	https://twitter.com/twitter/statuses/1335940338817650689	5	76	[{'text': 'mondaythoughts', 'indices': [45, 60]}, {'text': 'mondaymorning', 'indices': [61, 75]}, {'text': 'advent', 'indices': [76, 83]}, {'text': 'door7', 'indices': [84, 90]}, {'text': 'dogfashion', 'indices': [91, 102]}, {'text': 'princessandthepug', 'indices': [103, 121]}, {'text': 'robin', 'indices': [122, 128]}, {'text': 'Christmas', 'indices': [129, 139]}, {'text': 'lockdownuk', 'indices': [140, 151]}, {'text': 'stayhome', 'indices': [152, 161]}, {'text': 'staysafe', 'indices': [162, 171]}, {'text': 'dogsoftwitter', 'indices': [172, 186]}, {'text': 'dogsofinstagram', 'indices': [187, 203]}]	1
9	10910	"Be the hostess with the mostest: 
Extra seats for inside or outside.

Rent a garden lounger, and we'll deliver for free.

Download the WhyBuy app: https://t.co/E9Zz1DtOUr
Discount code: SANTA

#Christmas #Christmas2020 #mondaythoughts #StayHome #London #ChristmasIsComing https://t.co/3g86qhWtuu"	SoWhyBuy	Mon Dec 07 15:10:00 +0000 2020	https://twitter.com/twitter/statuses/1335964784693563394	0	0	[{'text': 'Christmas', 'indices': [193, 203]}, {'text': 'Christmas2020', 'indices': [204, 218]}, {'text': 'mondaythoughts', 'indices': [219, 234]}, {'text': 'StayHome', 'indices': [235, 244]}, {'text': 'London', 'indices': [245, 252]}, {'text': 'ChristmasIsComing', 'indices': [253, 271]}]	1
10	4784	"7th day of Christmas Special. She will thank you for this one, trust me! #loungewear #sleepwear #fashion #pajamas #nightwear  #pjs #style #stayhome #lingerie  #comfy #onlineshopping #nightsuit #shoplocal #lounge #shorts #smallbusiness #nightsuits  #bhfyp

https://t.co/iKkWo3hFH3 https://t.co/hUmVPpyQqY"	Splurgdstudio1	Mon Dec 07 14:00:03 +0000 2020	https://twitter.com/twitter/statuses/1335947180700405761	0	1	[{'text': 'loungewear', 'indices': [73, 84]}, {'text': 'sleepwear', 'indices': [85, 95]}, {'text': 'fashion', 'indices': [96, 104]}, {'text': 'pajamas', 'indices': [105, 113]}, {'text': 'nightwear', 'indices': [114, 124]}, {'text': 'pjs', 'indices': [126, 130]}, {'text': 'style', 'indices': [131, 137]}, {'text': 'stayhome', 'indices': [138, 147]}, {'text': 'lingerie', 'indices': [148, 157]}, {'text': 'comfy', 'indices': [159, 165]}, {'text': 'onlineshopping', 'indices': [166, 181]}, {'text': 'nightsuit', 'indices': [182, 192]}, {'text': 'shoplocal', 'indices': [193, 203]}, {'text': 'lounge', 'indices': [204, 211]}, {'text': 'shorts', 'indices': [212, 219]}, {'text': 'smallbusiness', 'indices': [220, 234]}, {'text': 'nightsuits', 'indices': [235, 246]}, {'text': 'bhfyp', 'indices': [248, 254]}]	1
11	626	@UprightSiddy Yes, many times. Most recent Christmas did mini gingerbread homes so all my nieces and nephews could decorate their own. I built them night before so wouldn't fall apart on them. This year none of us will be visiting with any family as we want to keep everyone safe #StayHome	6ixWeTheNorth	Mon Dec 07 12:53:48 +0000 2020	https://twitter.com/twitter/statuses/1335930510720294914	0	0	[{'text': 'StayHome', 'indices': [280, 289]}]	1
12	15050	"Wanna make your own Christmas Carol desserts? I think my red carousel design desserts with fluffy toasted meringue topping would be a nice addition to your dessert table this season! Are you interested? 🎠😃🎄
#christmasdessert #stayhome #easyrecipes #xmas #carol #desserttable https://t.co/cFJjFRrdFm"	MarijaCrow	Mon Dec 07 16:02:14 +0000 2020	https://twitter.com/twitter/statuses/1335977930472697861	1	3	[{'text': 'christmasdessert', 'indices': [207, 224]}, {'text': 'stayhome', 'indices': [225, 234]}, {'text': 'easyrecipes', 'indices': [235, 247]}, {'text': 'xmas', 'indices': [248, 253]}, {'text': 'carol', 'indices': [254, 260]}, {'text': 'desserttable', 'indices': [261, 274]}]	1
QUERY: 	test results
Ranking	Tweet	Text	Username	Date	URL	Retweets	Likes	Hashtags	Cluster
 
1	1994	Well to be far, due to lake of test results they are not sure if hope will be a result. https://t.co/CXDGIr9jLQ	Josheeley	Mon Dec 07 13:17:02 +0000 2020	https://twitter.com/twitter/statuses/1335936357521367040	0	0	[]	1
2	639	"RT @WHOTimorLeste: A negative #COVID19 test result doesn’t make us invincible!
✔️No test is perfectly accurate 100% of the time
✔️Tests can…"	mathur_niketa	Mon Dec 07 12:53:56 +0000 2020	https://twitter.com/twitter/statuses/1335930543133736973	2	0	[{'text': 'COVID19', 'indices': [30, 38]}]	1
3	14921	RT @neverending_joy: @ltgrusselhonore @KamalaHarris No more waiting several days for test results for #Covid_19. The General is correct, we…	Evcoc54	Mon Dec 07 16:00:37 +0000 2020	https://twitter.com/twitter/statuses/1335977522731884549	11	0	[{'text': 'Covid_19', 'indices': [102, 111]}]	1
4	14875	RT @neverending_joy: @ltgrusselhonore @KamalaHarris No more waiting several days for test results for #Covid_19. The General is correct, we…	KrisPaap	Mon Dec 07 16:00:16 +0000 2020	https://twitter.com/twitter/statuses/1335977437071613953	11	0	[{'text': 'Covid_19', 'indices': [102, 111]}]	1
5	14785	RT @neverending_joy: @ltgrusselhonore @KamalaHarris No more waiting several days for test results for #Covid_19. The General is correct, we…	carrybeyond	Mon Dec 07 15:59:33 +0000 2020	https://twitter.com/twitter/statuses/1335977254124478464	11	0	[{'text': 'Covid_19', 'indices': [102, 111]}]	1
6	14753	RT @neverending_joy: @ltgrusselhonore @KamalaHarris No more waiting several days for test results for #Covid_19. The General is correct, we…	PamFowler62	Mon Dec 07 15:58:57 +0000 2020	https://twitter.com/twitter/statuses/1335977101988683779	11	0	[{'text': 'Covid_19', 'indices': [102, 111]}]	1
7	14713	RT @neverending_joy: @ltgrusselhonore @KamalaHarris No more waiting several days for test results for #Covid_19. The General is correct, we…	ltgrusselhonore	Mon Dec 07 15:58:26 +0000 2020	https://twitter.com/twitter/statuses/1335976973655478275	11	0	[{'text': 'Covid_19', 'indices': [102, 111]}]	1
8	7965	The Lateral Flow Test - a first line of defence in the fight against #coronavirus. Boxes of 40 tests available NOW! Results within 15-20 mins. Only  £19.99 + VAT per test. Minimum order 1 box.  https://t.co/x6Mzr4RXja #covid19 https://t.co/UCue8gT4K5	MediInnUkLtd	Mon Dec 07 14:39:39 +0000 2020	https://twitter.com/twitter/statuses/1335957147532877825	0	0	[{'text': 'coronavirus', 'indices': [69, 81]}, {'text': 'covid19', 'indices': [218, 226]}]	1
9	9597	"@NYGovCuomo A rapid #PCR test  is done, if it tests positive: A 2nd swab test is done that goes to the State. 3-4 days later the results come back negative. 

Patient shows no symptoms meaning their asymptomatic.

Media counts it as an infection &amp; doesn't uncount 1st false postive PCR test. https://t.co/YaCB1TNl0S"	occupycorruptDC	Mon Dec 07 14:55:56 +0000 2020	https://twitter.com/twitter/statuses/1335961244218646529	39	54	[{'text': 'PCR', 'indices': [20, 24]}]	1
10	5156	Worried about workforce downtime due to #Covid19? The simple solution is the Novel Coronavirus 2019-nCoV Antigen Test - Lateral Flow Test.  Results within 15-20 mins = Peace of mind! #BizHour #coronavirus #lateralflowtest  https://t.co/WDH7MnFBwZ https://t.co/77q83Xr5NL	MediInnUkLtd	Mon Dec 07 14:05:10 +0000 2020	https://twitter.com/twitter/statuses/1335948470579032071	0	3	[{'text': 'Covid19', 'indices': [40, 48]}, {'text': 'BizHour', 'indices': [183, 191]}, {'text': 'coronavirus', 'indices': [192, 204]}, {'text': 'lateralflowtest', 'indices': [205, 221]}]	1
11	12869	Care home giant Balhousie trials new Covid-19 test with results in 30 minute in Tayside https://t.co/eRHOppIK9B #coronavirus #covid19	corona_scotnews	Mon Dec 07 15:33:32 +0000 2020	https://twitter.com/twitter/statuses/1335970708589973509	0	0	[{'text': 'coronavirus', 'indices': [112, 124]}, {'text': 'covid19', 'indices': [125, 133]}]	1
12	16356	"With @LabCorp having a #COVID19 #PCR test cycle threshold of 40, where the norm is 25, practically everyone in Guilford County is getting a false positive result.

#Hops #Lawndale #gsopol #ncpol"	FecundStench	Mon Dec 07 16:20:19 +0000 2020	https://twitter.com/twitter/statuses/1335982480965382144	1	0	[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'PCR', 'indices': [32, 36]}, {'text': 'Hops', 'indices': [164, 169]}, {'text': 'Lawndale', 'indices': [170, 179]}, {'text': 'gsopol', 'indices': [180, 187]}, {'text': 'ncpol', 'indices': [188, 194]}]	1
13	14993	@CVSHealth @cvspharmacy  took a Covid  test on 12/1 went through the lab since it said they were low on rapid results. A week tomorrow. No word. Pick up your game #COVID-19 #cvs #labtest #notimpressed #poorcustomerservice	janegrace70	Mon Dec 07 16:01:32 +0000 2020	https://twitter.com/twitter/statuses/1335977752990785536	1	1	[{'text': 'COVID', 'indices': [163, 169]}, {'text': 'cvs', 'indices': [173, 177]}, {'text': 'labtest', 'indices': [178, 186]}, {'text': 'notimpressed', 'indices': [187, 200]}, {'text': 'poorcustomerservice', 'indices': [201, 221]}]	1
14	13534	"Important.
External peer review of the RTPCR test to detect SARS-CoV-2 reveals 10 major scientific flaws at the molecular and methodological level: consequences for false positive results.
See link below. https://t.co/akk68etqH2"	Charlotte3003G	Mon Dec 07 15:42:25 +0000 2020	https://twitter.com/twitter/statuses/1335972942405103621	24	34	[]	1
15	16526	After 9 miserable months of the #Coronavirus nightmare, is there a US national standard for testing people without symptoms, including test timing—how many days after assumed or suspected exposure to the virus—and lab analysis protocols, in order to avoid false positive results?	ForeignC	Mon Dec 07 16:22:40 +0000 2020	https://twitter.com/twitter/statuses/1335983071846428675	0	1	[{'text': 'Coronavirus', 'indices': [32, 44]}]	1
16	12471	@ltgrusselhonore @KamalaHarris No more waiting several days for test results for #Covid_19. The General is correct, we need systematic testing at home with kits available &amp; training on how to use them correctly. Agree with the 100 days of #WearAMask now need #DPA ☮️🍀💙	neverending_joy	Mon Dec 07 15:28:29 +0000 2020	https://twitter.com/twitter/statuses/1335969437887807488	11	32	[{'text': 'Covid_19', 'indices': [81, 90]}, {'text': 'WearAMask', 'indices': [243, 253]}, {'text': 'DPA', 'indices': [263, 267]}]	1
17	13106	@IrishVoice1 @Independent_ie Ciara Kelly finally considering #COVID19 debate? There is no real medical evidence available for #NPHET to recommend Level 5 Restrictions. #PCR Test gives 90%+ False Positive Results so MSM announcing huge increase in “cases” is major part of problem.  https://t.co/aL1230jERG	duzBme	Mon Dec 07 15:36:36 +0000 2020	https://twitter.com/twitter/statuses/1335971481499693057	0	0	[{'text': 'COVID19', 'indices': [61, 69]}, {'text': 'NPHET', 'indices': [126, 132]}, {'text': 'PCR', 'indices': [168, 172]}]	1
QUERY: 	#wearamask
Ranking	Tweet	Text	Username	Date	URL	Retweets	Likes	Hashtags	Cluster
 
1	15149	Why we should #wearamask. https://t.co/3XipV6QpV0	Blooloop	Mon Dec 07 16:03:31 +0000 2020	https://twitter.com/twitter/statuses/1335978253971054600	0	1	[{'text': 'wearamask', 'indices': [14, 24]}]	1
2	12557	Why we should all #WearAMask https://t.co/Ca5CroRPIY	kathyluwho	Mon Dec 07 15:29:43 +0000 2020	https://twitter.com/twitter/statuses/1335969747607891968	0	0	[{'text': 'WearAMask', 'indices': [18, 28]}]	1
3	6170	What not to do #WearAMask https://t.co/ywNrJQGi5l	Stefanienewone	Mon Dec 07 14:20:14 +0000 2020	https://twitter.com/twitter/statuses/1335952262632361985	0	0	[{'text': 'WearAMask', 'indices': [15, 25]}]	1
4	1630	This is why you #WearAMask https://t.co/tsPKPq46MR	markthehare	Mon Dec 07 13:11:14 +0000 2020	https://twitter.com/twitter/statuses/1335934896926232577	0	0	[{'text': 'WearAMask', 'indices': [16, 26]}]	1
5	16102	We know this!!! #WearAMask https://t.co/2rY2DGUCbf	KaeGrayDance	Mon Dec 07 16:17:19 +0000 2020	https://twitter.com/twitter/statuses/1335981725709701120	0	0	[{'text': 'WearAMask', 'indices': [16, 26]}]	1
6	12613	#WearAMask please.. https://t.co/11sMc9qU8V	bigorangefan55	Mon Dec 07 15:30:21 +0000 2020	https://twitter.com/twitter/statuses/1335969906312048640	0	2	[{'text': 'WearAMask', 'indices': [0, 10]}]	1
7	12098	Please #WearAMask https://t.co/a1a2Azp6SG	hodgins_debra	Mon Dec 07 15:23:44 +0000 2020	https://twitter.com/twitter/statuses/1335968242691694594	0	0	[{'text': 'WearAMask', 'indices': [7, 17]}]	1
8	12032	RT @sparvhok: WHO says #WearAMask	MickegssonMg	Mon Dec 07 15:22:56 +0000 2020	https://twitter.com/twitter/statuses/1335968038605234177	1	0	[{'text': 'WearAMask', 'indices': [23, 33]}]	1
9	11404	@govkristinoem Also, #WearAMask	System_is_broke	Mon Dec 07 15:15:32 +0000 2020	https://twitter.com/twitter/statuses/1335966177881952256	0	2	[{'text': 'WearAMask', 'indices': [21, 31]}]	1
10	10978	WHO says #WearAMask https://t.co/FCd64DKnEl	sparvhok	Mon Dec 07 15:10:39 +0000 2020	https://twitter.com/twitter/statuses/1335964949177372675	1	5	[{'text': 'WearAMask', 'indices': [9, 19]}]	1
11	6351	#WearAMask to conform https://t.co/HeNTvUpViq	GGin701	Mon Dec 07 14:22:20 +0000 2020	https://twitter.com/twitter/statuses/1335952787641921537	0	0	[{'text': 'WearAMask', 'indices': [0, 10]}]	1
12	5596	#WearAMask ... not according to the WHO 🤔 https://t.co/Sr6QdzGsWQ	GGin701	Mon Dec 07 14:11:52 +0000 2020	https://twitter.com/twitter/statuses/1335950157335191554	0	0	[{'text': 'WearAMask', 'indices': [0, 10]}]	1
13	4396	Please #WearAMask https://t.co/49kBDDB4Lx	smartblonde0670	Mon Dec 07 13:53:53 +0000 2020	https://twitter.com/twitter/statuses/1335945630569656321	0	0	[{'text': 'WearAMask', 'indices': [7, 17]}]	1
14	3945	"Please #WearAMask. 
https://t.co/qxYOxrhipB"	CruzControl72	Mon Dec 07 13:46:18 +0000 2020	https://twitter.com/twitter/statuses/1335943720789798915	0	1	[{'text': 'WearAMask', 'indices': [7, 17]}]	1
15	2278	RT @EmilyMarie82: This is SO Me!! 😅😅😅 but yeah #WearAMask	staring_teeth	Mon Dec 07 13:22:06 +0000 2020	https://twitter.com/twitter/statuses/1335937632006787074	1	0	[{'text': 'WearAMask', 'indices': [47, 57]}]	1
16	581	@Eliana_bovenje Lord #WearAMask	nehpazojArchieH	Mon Dec 07 12:53:10 +0000 2020	https://twitter.com/twitter/statuses/1335930350409801732	0	1	[{'text': 'WearAMask', 'indices': [21, 31]}]	1
17	2703	"@realDonaldTrump 
You rigged the 2016 election!
You can't believe 
YOU FAILED rigging the 2020 election!!
The attempt to dismantle the post office, the voter suppression &amp; LIES on social media.
WE STOPPED IT!!
NOW ON TO COVID!!
#WearAMask 
#WearAMask 
#WearAMask"	klwalkersells	Mon Dec 07 13:29:54 +0000 2020	https://twitter.com/twitter/statuses/1335939593623912449	0	0	[{'text': 'WearAMask', 'indices': [232, 242]}, {'text': 'WearAMask', 'indices': [244, 254]}, {'text': 'WearAMask', 'indices': [256, 266]}]	1
18	16533	Please if you can #StayHomeSaveLives #WearAMask https://t.co/J7k3asyuiy	JLafulana	Mon Dec 07 16:22:48 +0000 2020	https://twitter.com/twitter/statuses/1335983105031561216	0	0	[{'text': 'StayHomeSaveLives', 'indices': [18, 36]}, {'text': 'WearAMask', 'indices': [37, 47]}]	1
19	16142	Good Lord.  #WearAMask https://t.co/dVSDv2a2IO	LauraGrady7	Mon Dec 07 16:17:58 +0000 2020	https://twitter.com/twitter/statuses/1335981890042519564	0	0	[{'text': 'WearAMask', 'indices': [12, 22]}]	1
20	15851	#WearAMask when you go to the store. https://t.co/ApDLwKQwzp	HealthNYGov	Mon Dec 07 16:14:00 +0000 2020	https://twitter.com/twitter/statuses/1335980890262970375	2	5	[{'text': 'WearAMask', 'indices': [0, 10]}]	1
